ride_id,captain_id,customer_id,ride_date,month,year,time,slot,app_opened,ride_booked,app_label,status,vehicle,km,weather,price,platform,captain,login,logout,hrs,rating
101530,2352,7010.238166,01-04-2025,April,2025,04-02-2026 06:14,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,1.65,Normal,24.75,28.99,18.56,01-04-2025 07:20,31-03-2025 13:02,5.27,4.7
101531,2331,6994,29-03-2025,March,2025,04-02-2026 01:02,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,5.47,Normal,115.79,20.51,61.54,01-04-2025 07:20,31-03-2025 13:02,5.67,4.6
101532,2297.121179,8997,12-06-2025,June,2025,04-02-2026 08:23,Morning,Opened,Booked,Opened & Booked,Confirmed,Cab,4.08,Normal,142.8,35.7,107.1,01-04-2025 07:20,31-03-2025 13:02,7.07,4.272405272
101533,2023,7046,23-06-2025,June,2025,04-02-2026 11:07,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.925,Rainy,236.06,59.02,177.04,01-04-2025 07:20,31-03-2025 13:02,2.38,4.272405272
101534,2403,5507,19-06-2025,June,2025,04-02-2026 07:28,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,2.75,Normal,96.25,24.06,72.19,01-04-2025 07:20,31-03-2025 13:02,3.85,4.272405272
101535,2515,6327,16-06-2025,June,2025,04-02-2026 14:27,Afternoon,Opened,Not Booked,Opened & Not Booked,Confirmed,Auto,1.75,Rainy,48.12,12.03,36.09,01-04-2025 07:20,31-03-2025 13:02,8.2,4.272405272
101536,2363,7548,31-03-2025,March,2025,04-02-2026 22:25,Night,Opened,Not Booked,Not Opened,Confirmed,Auto,11.08,Rainy,115.79,76.18,228.52,01-04-2025 07:20,31-03-2025 13:02,9.52,4.272405272
101537,2381,7850,16-04-2025,February,2025,04-02-2026 11:19,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,7.47,Rainy,140.06,35.02,105.04,01-04-2025 07:20,31-03-2025 13:02,6.55,3.6
101538,2531,7645,07-02-2025,January,2025,04-02-2026 19:49,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,3.64,Normal,115.79,13.65,40.95,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101539,2151,5165,31-05-2025,May,2025,04-02-2026 07:40,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,5.9,Rainy,110.62,27.66,82.96,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101540,2561,8486,30-05-2025,May,2025,04-02-2026 07:38,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,3.6,Rainy,67.5,16.88,86.96,01-04-2025 07:20,31-03-2025 13:02,5.27,4
101541,2419,7509,12-05-2025,May,2025,04-02-2026 20:12,Evening,Opened,Booked,Opened & Booked,Confirmed,Cab,0.13,Normal,4.55,1.14,86.96,01-04-2025 07:20,31-03-2025 13:02,7.37,4.5
101542,2297.121179,7010.238166,26-06-2025,June,2025,04-02-2026 07:43,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,5.925,Normal,82.65,20.66,61.99,01-04-2025 07:20,31-03-2025 13:02,5.03,4.5
101543,2116,5113,28-02-2025,February,2025,04-02-2026 15:11,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Cab,5.49,Rainy,240.19,60.05,180.14,01-04-2025 07:20,31-03-2025 13:02,9.57,4.6
101544,2511,8504,09-03-2025,March,2025,04-02-2026 06:18,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,7.02,Normal,154.44,38.61,115.83,01-04-2025 07:20,31-03-2025 13:02,5.1,4.272405272
101545,2577,5991,10-05-2025,May,2025,04-02-2026 17:05,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,3.08,Normal,46.2,11.55,34.65,01-04-2025 07:20,31-03-2025 13:02,8.8,4.3
101546,2334,8427,18-02-2025,February,2025,04-02-2026 11:56,Morning,Not Opened,Booked,Not Opened,Confirmed,Auto,3.68,Normal,101.2,25.3,75.9,01-04-2025 07:20,31-03-2025 13:02,8.65,4.272405272
101547,2417,6951,06-05-2025,May,2025,04-02-2026 01:11,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,4.87,Normal,73.05,18.26,86.96,01-04-2025 07:20,31-03-2025 13:02,4.07,4.3
101548,2294,8766,08-06-2025,June,2025,04-02-2026 10:37,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,3.06,Normal,45.9,28.99,86.96,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101549,2370,7010.238166,21-04-2025,April,2025,04-02-2026 19:53,Evening,Opened,Booked,Opened & Not Booked,Rider Not Found,Bike,5.925,Normal,141.15,35.29,105.86,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101550,2185,8839,16-04-2025,June,2025,04-02-2026 20:28,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,8.55,Normal,299.25,74.81,224.44,01-04-2025 07:20,31-03-2025 13:02,1.35,3.5
101551,2245,6258,17-02-2025,February,2025,04-02-2026 05:36,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,4.45,Rainy,83.44,20.86,62.58,01-04-2025 07:20,31-03-2025 13:02,5.43,4.272405272
101552,2267,8513,20-02-2025,February,2025,04-02-2026 03:14,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,7.6,Normal,167.2,41.8,125.4,01-04-2025 07:20,31-03-2025 13:02,3.4,3.9
101553,2297.121179,8426,12-02-2025,February,2025,04-02-2026 16:51,Afternoon,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,2.29,Rainy,42.94,10.74,86.96,01-04-2025 07:20,31-03-2025 13:02,6.2,4.272405272
101554,2529,5514,08-04-2025,January,2025,04-02-2026 10:52,Morning,Opened,Not Booked,Opened & Not Booked,Confirmed,Bike,4.62,Normal,69.3,17.32,51.98,01-04-2025 07:20,31-03-2025 13:02,3.33,4.272405272
101555,2551,6231,26-06-2025,June,2025,04-02-2026 11:56,Evening,Opened,Booked,Opened & Not Booked,Rider Not Found,Bike,10.39,Normal,155.85,28.99,116.89,01-04-2025 07:20,31-03-2025 13:02,1.1,4.272405272
101556,2020,5708,04-05-2025,May,2025,04-02-2026 00:06,Night,Opened,Booked,Opened & Booked,Rider Not Found,Bike,7.94,Normal,119.1,29.78,89.32,01-04-2025 07:20,31-03-2025 13:02,3.83,4.272405272
101557,2519,8924,21-03-2025,March,2025,04-02-2026 15:04,Afternoon,Not Opened,Not Booked,Opened & Booked,Rider Not Found,Bike,6.87,Normal,103.05,28.99,77.29,01-04-2025 07:20,31-03-2025 13:02,1.55,4.272405272
101558,2099,7010.238166,21-04-2025,April,2025,04-02-2026 16:18,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,4.92,Rainy,92.25,23.06,69.19,01-04-2025 07:20,31-03-2025 13:02,8.58,4.272405272
101559,2297.121179,7185,23-05-2025,May,2025,04-02-2026 09:25,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.87,Normal,115.79,32.28,96.86,01-04-2025 07:20,31-03-2025 13:02,8.07,4
101560,2598,5338,27-01-2025,January,2025,04-02-2026 10:15,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,1.59,Rainy,29.81,7.45,22.36,01-04-2025 07:20,31-03-2025 13:02,7.3,3.6
101561,2297,7584,07-06-2025,June,2025,04-02-2026 09:32,Morning,Opened,Not Booked,Opened & Booked,Rider Not Found,Cab,5.03,Normal,115.79,44.01,132.04,01-04-2025 07:20,31-03-2025 13:02,2.98,4.272405272
101562,2525,5067,13-06-2025,June,2025,04-02-2026 09:58,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,7.13,Normal,106.95,26.74,80.21,01-04-2025 07:20,31-03-2025 13:02,8.85,4.4
101563,2333,6596,23-04-2025,April,2025,04-02-2026 12:49,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Bike,5.92,Normal,88.8,22.2,66.6,01-04-2025 07:20,31-03-2025 13:02,5.27,3.7
101564,2001,6564,27-03-2025,March,2025,04-02-2026 20:01,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,5.92,Normal,88.8,22.2,66.6,01-04-2025 07:20,31-03-2025 13:02,5.12,3.8
101565,2374,5382,24-04-2025,April,2025,04-02-2026 04:01,Night,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.925,Normal,60.6,15.15,45.45,01-04-2025 07:20,31-03-2025 13:02,1.07,4.272405272
101566,2297.121179,5018,04-05-2025,May,2025,04-02-2026 20:26,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,3.28,Normal,114.8,28.7,86.1,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101567,2297.121179,7730,18-02-2025,January,2025,04-02-2026 18:23,Evening,Not Opened,Not Booked,Not Opened,Rider Not Found,Auto,5.925,Normal,66,16.5,49.5,01-04-2025 07:20,31-03-2025 13:02,1.03,4.272405272
101568,2317,8521,17-03-2025,March,2025,04-02-2026 12:45,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Auto,5.24,Normal,115.79,28.82,86.46,01-04-2025 07:20,31-03-2025 13:02,7.1,4.6
101569,2501,7121,24-02-2025,February,2025,04-02-2026 06:23,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,8.2,Normal,287,71.75,215.25,01-04-2025 07:20,31-03-2025 13:02,4.72,4.272405272
101570,2380,5572,25-02-2025,February,2025,04-02-2026 06:30,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,3.42,Normal,115.79,18.81,56.43,01-04-2025 07:20,31-03-2025 13:02,9.95,4.272405272
101571,2013,7986,05-04-2025,April,2025,04-02-2026 14:55,Afternoon,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,6.12,Rainy,115.79,42.08,126.22,01-04-2025 07:20,31-03-2025 13:02,5.87,4.272405272
101572,2503,8736,16-04-2025,February,2025,04-02-2026 11:27,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Auto,6.05,Normal,133.1,33.28,99.82,01-04-2025 07:20,31-03-2025 13:02,0.7,4.272405272
101573,2230,6299,08-06-2025,June,2025,04-02-2026 19:09,Morning,Opened,Booked,Opened & Booked,Rider Not Found,Bike,8.79,Normal,131.85,32.96,98.89,01-04-2025 07:20,31-03-2025 13:02,1.32,4.272405272
101574,2083,8119,28-03-2025,March,2025,04-02-2026 00:46,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,6.04,Normal,132.88,33.22,99.66,01-04-2025 07:20,31-03-2025 13:02,4.37,4.272405272
101575,2129,7010.238166,30-06-2025,June,2025,04-02-2026 10:18,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,1.54,Normal,33.88,8.47,25.41,01-04-2025 07:20,31-03-2025 13:02,9.48,4.4
101576,2144,7902,25-03-2025,March,2025,04-02-2026 07:43,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,12.37,Normal,185.55,46.39,86.96,01-04-2025 07:20,31-03-2025 13:02,2.08,4.272405272
101577,2027,6943,31-05-2025,January,2025,04-02-2026 02:02,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,5.925,Rainy,390.25,97.56,292.69,01-04-2025 07:20,31-03-2025 13:02,6.2,4.272405272
101578,2065,5650,05-06-2025,June,2025,04-02-2026 02:13,Night,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,7.45,Rainy,139.69,34.92,104.77,01-04-2025 07:20,31-03-2025 13:02,3.7,4.272405272
101579,2297.121179,6645,16-01-2025,January,2025,04-02-2026 14:00,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Cab,4.27,Normal,149.45,37.36,112.09,01-04-2025 07:20,31-03-2025 13:02,9,4.9
101580,2228,5993,14-06-2025,June,2025,04-02-2026 14:08,Afternoon,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.04,Normal,75.6,18.9,56.7,01-04-2025 07:20,31-03-2025 13:02,8,4.272405272
101581,2297.121179,7010.238166,29-05-2025,May,2025,04-02-2026 10:06,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,5.925,Normal,25.95,6.49,19.46,01-04-2025 07:20,31-03-2025 13:02,2.57,4.272405272
101582,2448,7587,25-05-2025,May,2025,04-02-2026 00:22,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,5,Rainy,93.75,23.44,70.31,01-04-2025 07:20,31-03-2025 13:02,1.83,4.1
101583,2423,7010.238166,06-02-2025,February,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Cab,6.53,Normal,228.55,57.14,171.41,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101584,2459,8262,18-03-2025,March,2025,04-02-2026 12:45,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,5.92,Normal,88.8,28.99,66.6,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101585,2300,7010.238166,27-05-2025,May,2025,04-02-2026 16:04,Afternoon,Opened,Booked,Opened & Booked,Cancelled by Captain,Auto,11.26,Rainy,309.65,77.41,232.24,01-04-2025 07:20,31-03-2025 13:02,1.87,4.272405272
101586,2302,5900,07-06-2025,June,2025,04-02-2026 03:54,Night,Opened,Booked,Opened & Booked,Confirmed,Auto,5.925,Normal,176.22,44.06,132.16,01-04-2025 07:20,31-03-2025 13:02,5.27,3.6
101587,2297.121179,8634,14-02-2025,February,2025,04-02-2026 16:35,Afternoon,Opened,Not Booked,Opened & Booked,Rider Not Found,Bike,8.92,Normal,133.8,28.99,100.35,01-04-2025 07:20,31-03-2025 13:02,9.27,4.272405272
101588,2394,6684,26-05-2025,May,2025,04-02-2026 18:02,Evening,Opened,Booked,Opened & Booked,Confirmed,Cab,7.62,Rainy,333.38,83.34,250.04,01-04-2025 07:20,31-03-2025 13:02,2.37,4.3
101589,2009,7827,03-03-2025,March,2025,04-02-2026 19:47,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,6.49,Rainy,121.69,30.42,91.27,01-04-2025 07:20,31-03-2025 13:02,7.82,5
101590,2269,6585,13-06-2025,June,2025,04-02-2026 13:45,Afternoon,Opened,Booked,Opened & Booked,Cancelled by Customer,Auto,7.36,Normal,161.92,40.48,121.44,01-04-2025 07:20,31-03-2025 13:02,0.8,4.272405272
101591,2591,6923,10-04-2025,April,2025,04-02-2026 03:35,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,0.05,Normal,0.75,0.19,0.56,01-04-2025 07:20,31-03-2025 13:02,0.63,3.6
101592,2360,6781,21-02-2025,February,2025,04-02-2026 20:06,Evening,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.22,Normal,78.3,19.58,58.72,01-04-2025 07:20,31-03-2025 13:02,3.57,4.272405272
101593,2256,6136,19-01-2025,January,2025,04-02-2026 10:56,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,1.81,Rainy,33.94,8.48,25.46,01-04-2025 07:20,31-03-2025 13:02,1.12,4.272405272
101594,2132,7217,16-04-2025,April,2025,04-02-2026 15:34,Afternoon,Opened,Booked,Opened & Booked,Confirmed,Auto,2.46,Rainy,67.65,16.91,50.74,01-04-2025 07:20,31-03-2025 13:02,2.72,4.5
101595,2275,8539,13-02-2025,February,2025,04-02-2026 18:33,Evening,Opened,Not Booked,Not Opened,Confirmed,Cab,9.58,Rainy,419.12,28.99,86.96,01-04-2025 07:20,31-03-2025 13:02,2.18,4.272405272
101596,2512,8749,16-04-2025,January,2025,04-02-2026 05:10,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,2.77,Normal,41.55,10.39,31.16,01-04-2025 07:20,31-03-2025 13:02,2.97,4.1
101597,2312,6944,16-04-2025,June,2025,04-02-2026 09:16,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,2.03,Normal,30.45,7.61,22.84,01-04-2025 07:20,31-03-2025 13:02,2.03,4.8
101598,2297.121179,6037,27-04-2025,April,2025,04-02-2026 16:11,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,7.17,Normal,250.95,62.74,188.21,01-04-2025 07:20,31-03-2025 13:02,2.82,4.272405272
101599,2283,6738,09-03-2025,March,2025,04-02-2026 04:16,Night,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,5.925,Normal,86.85,21.71,65.14,01-04-2025 07:20,31-03-2025 13:02,5.4,4.272405272
101600,2120,5287,03-02-2025,February,2025,04-02-2026 08:52,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,7.34,Normal,110.1,27.52,82.58,01-04-2025 07:20,31-03-2025 13:02,9.55,4.272405272
101601,2106,8978,10-03-2025,March,2025,04-02-2026 00:51,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,11.27,Normal,169.05,42.26,126.79,01-04-2025 07:20,31-03-2025 13:02,3.62,3.8
101602,2203,7236,24-02-2025,February,2025,04-02-2026 11:56,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,7.72,Normal,115.8,28.99,86.85,01-04-2025 07:20,31-03-2025 13:02,2.75,4.272405272
101603,2164,7961,10-01-2025,January,2025,04-02-2026 19:54,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,1.35,Rainy,37.12,9.28,27.84,01-04-2025 07:20,31-03-2025 13:02,3.25,4.272405272
101604,2304,8226,11-02-2025,February,2025,04-02-2026 18:10,Evening,Opened,Booked,Opened & Booked,Rider Not Found,Bike,5.925,Normal,115.79,77,231,01-04-2025 07:20,31-03-2025 13:02,8.43,4.272405272
101605,2496,6590,10-02-2025,February,2025,04-02-2026 04:59,Night,Opened,Not Booked,Not Opened,Rider Not Found,Bike,5.34,Normal,80.1,20.02,60.08,01-04-2025 07:20,31-03-2025 13:02,2.93,4.272405272
101606,2555,7741,02-05-2025,May,2025,04-02-2026 11:11,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,6.5,Normal,143,35.75,107.25,01-04-2025 07:20,31-03-2025 13:02,4.57,4.7
101607,2155,6745,18-05-2025,May,2025,04-02-2026 12:57,Afternoon,Not Opened,Not Booked,Not Opened,Rider Not Found,Auto,1.04,Normal,22.88,5.72,17.16,01-04-2025 07:20,31-03-2025 13:02,3.53,4.272405272
101608,2297.121179,7935,10-01-2025,January,2025,04-02-2026 13:51,Afternoon,Not Opened,Not Booked,Not Opened,Confirmed,Bike,7.51,Normal,112.65,28.99,84.49,01-04-2025 07:20,31-03-2025 13:02,0.63,4.272405272
101609,2297.121179,7518,12-04-2025,April,2025,04-02-2026 03:51,Night,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,2.1,Normal,31.5,7.88,23.62,01-04-2025 07:20,31-03-2025 13:02,7.75,4.272405272
101610,2333,6098,08-05-2025,May,2025,04-02-2026 16:14,Afternoon,Opened,Booked,Opened & Booked,Rider Not Found,Auto,5.925,Normal,167.2,28.99,125.4,01-04-2025 07:20,31-03-2025 13:02,3.08,4.272405272
101611,2510,7324,28-06-2025,June,2025,04-02-2026 18:11,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,3.83,Normal,57.45,14.36,43.09,01-04-2025 07:20,31-03-2025 13:02,2.38,4.272405272
101612,2292,5939,29-05-2025,May,2025,04-02-2026 11:56,Night,Not Opened,Not Booked,Not Opened,Rider Not Found,Bike,8.17,Normal,122.55,30.64,91.91,01-04-2025 07:20,31-03-2025 13:02,3.27,4.272405272
101613,2019,8716,16-05-2025,May,2025,04-02-2026 17:54,Evening,Opened,Booked,Opened & Booked,Confirmed,Cab,2.11,Normal,73.85,18.46,55.39,01-04-2025 07:20,31-03-2025 13:02,8.62,4.272405272
101614,2281,8414,02-04-2025,April,2025,04-02-2026 21:23,Evening,Not Opened,Not Booked,Not Opened,Rider Not Found,Auto,1.32,Normal,29.04,28.99,86.96,01-04-2025 07:20,31-03-2025 13:02,7.77,4.272405272
101615,2000,6448,23-04-2025,April,2025,04-02-2026 09:50,Morning,Opened,Booked,Opened & Booked,Confirmed,Cab,5.925,Normal,153.3,38.33,114.97,01-04-2025 07:20,31-03-2025 13:02,4.2,4.3
101616,2118,5570,19-03-2025,March,2025,04-02-2026 13:04,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,6.8,Normal,102,25.5,76.5,01-04-2025 07:20,31-03-2025 13:02,3.67,4.4
101617,2034,8582,26-03-2025,March,2025,04-02-2026 10:19,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,2.56,Normal,56.32,28.99,42.24,01-04-2025 07:20,31-03-2025 13:02,3.37,4.272405272
101618,2197,7010.238166,30-01-2025,January,2025,04-02-2026 09:45,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,6.61,Normal,145.42,36.35,109.07,01-04-2025 07:20,31-03-2025 13:02,4.77,3.9
101619,2484,6000,18-02-2025,January,2025,04-02-2026 16:41,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,8.62,Normal,301.7,75.42,226.28,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101620,2058,6205,09-01-2025,January,2025,04-02-2026 03:03,Night,Opened,Booked,Opened & Booked,Cancelled by Captain,Cab,2.03,Normal,71.05,17.76,53.29,01-04-2025 07:20,31-03-2025 13:02,8.83,4.272405272
101621,2297.121179,7505,25-05-2025,May,2025,04-02-2026 11:56,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,6.62,Normal,115.79,72.4,217.22,01-04-2025 07:20,31-03-2025 13:02,1.77,4.272405272
101622,2297.121179,5917,10-03-2025,January,2025,04-02-2026 02:08,Night,Opened,Booked,Opened & Booked,Confirmed,Cab,7.62,Normal,115.79,28.99,200.02,01-04-2025 07:20,31-03-2025 13:02,4.25,4.272405272
101623,2011,7010.238166,27-02-2025,February,2025,04-02-2026 11:56,Night,Not Opened,Not Booked,Opened & Booked,Confirmed,Bike,5.42,Normal,81.3,20.32,86.96,01-04-2025 07:20,31-03-2025 13:02,4.25,4.272405272
101624,2489,5832,03-03-2025,March,2025,04-02-2026 08:20,Morning,Not Opened,Not Booked,Not Opened,Rider Not Found,Auto,5.75,Normal,126.5,31.62,94.88,01-04-2025 07:20,31-03-2025 13:02,1.75,4.272405272
101625,2275,7010.238166,21-02-2025,February,2025,04-02-2026 03:05,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,1.77,Normal,26.55,6.64,19.91,01-04-2025 07:20,31-03-2025 13:02,1.03,3.5
101626,2241,7886,09-02-2025,February,2025,04-02-2026 07:58,Morning,Opened,Booked,Opened & Booked,Cancelled by Customer,Auto,5.925,Normal,160.82,40.2,120.62,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101627,2215,8331,15-06-2025,June,2025,04-02-2026 11:56,Morning,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,6.18,Normal,216.3,28.99,162.22,01-04-2025 07:20,31-03-2025 13:02,7.4,4.272405272
101628,2250,7240,20-06-2025,June,2025,04-02-2026 08:32,Morning,Opened,Booked,Opened & Booked,Cancelled by Captain,Bike,6.45,Rainy,115.79,30.24,90.7,01-04-2025 07:20,31-03-2025 13:02,7.95,4.272405272
101629,2125,6678,16-04-2025,March,2025,04-02-2026 11:56,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,12.19,Normal,268.18,67.04,201.14,01-04-2025 07:20,31-03-2025 13:02,6.52,4.4
101630,2216,5615,27-05-2025,May,2025,04-02-2026 07:46,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.38,Normal,118.36,29.59,88.77,01-04-2025 07:20,31-03-2025 13:02,5.27,4.7
101631,2297.121179,5405,19-02-2025,February,2025,04-02-2026 11:56,Night,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Bike,6.97,Normal,104.55,26.14,78.41,01-04-2025 07:20,31-03-2025 13:02,7.13,4.272405272
101632,2184,6749,10-06-2025,June,2025,04-02-2026 11:56,Morning,Opened,Not Booked,Not Opened,Rider Not Found,Bike,9.86,Normal,115.79,36.98,110.92,01-04-2025 07:20,31-03-2025 13:02,2.48,4.272405272
101633,2297.121179,8825,16-04-2025,May,2025,04-02-2026 18:43,Evening,Opened,Booked,Opened & Booked,Cancelled by Customer,Bike,5.86,Normal,115.79,21.98,86.96,01-04-2025 07:20,31-03-2025 13:02,1.28,7
101634,2222,7990,19-03-2025,March,2025,04-02-2026 03:08,Night,Opened,Booked,Opened & Not Booked,Rider Not Found,Bike,3.85,Normal,115.79,14.44,43.31,01-04-2025 07:20,31-03-2025 13:02,1.62,4.272405272
101635,2183,7768,07-04-2025,April,2025,04-02-2026 16:28,Afternoon,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Auto,7.2,Rainy,198,49.5,148.5,01-04-2025 07:20,31-03-2025 13:02,6.13,4.272405272
101636,2494,5092,12-02-2025,February,2025,04-02-2026 11:56,Afternoon,Opened,Booked,Opened & Booked,Rider Not Found,Bike,3.94,Rainy,73.88,18.47,55.41,01-04-2025 07:20,31-03-2025 13:02,1.9,4.272405272
101637,2426,7477,26-06-2025,June,2025,04-02-2026 06:27,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,9.6,Normal,144,36,108,01-04-2025 07:20,31-03-2025 13:02,5.27,4.272405272
101638,2177,5653,05-02-2025,February,2025,04-02-2026 04:00,Night,Opened,Not Booked,Opened & Booked,Rider Not Found,Cab,7.54,Rainy,329.88,82.47,247.41,01-04-2025 07:20,31-03-2025 13:02,6.9,4.272405272
101639,2427,8505,02-05-2025,May,2025,04-02-2026 11:56,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.925,Normal,75.24,18.81,56.43,01-04-2025 07:20,31-03-2025 13:02,5.08,4.8
101640,2293,8475,18-04-2025,April,2025,04-02-2026 02:55,Night,Not Opened,Not Booked,Opened & Booked,Rider Not Found,Bike,5.925,Normal,33.9,8.48,25.42,01-04-2025 07:20,31-03-2025 13:02,3.9,4.272405272
101641,2150,5433,10-01-2025,January,2025,04-02-2026 06:26,Morning,Opened,Booked,Opened & Booked,Confirmed,Bike,6.47,Normal,97.05,24.26,72.79,01-04-2025 07:20,31-03-2025 13:02,1.57,4.5
101642,2383,6135,05-04-2025,April,2025,04-02-2026 14:12,Afternoon,Opened,Not Booked,Not Opened,Rider Not Found,Auto,6.77,Normal,148.94,37.24,111.7,01-04-2025 07:20,31-03-2025 13:02,1.8,4.272405272
101643,2307,5374,06-01-2025,January,2025,04-02-2026 20:56,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,2.27,Rainy,42.56,10.64,31.92,01-04-2025 07:20,31-03-2025 13:02,9.25,3.6
101644,2335,8130,26-02-2025,February,2025,04-02-2026 11:02,Morning,Opened,Not Booked,Not Opened,Confirmed,Auto,8.36,Normal,183.92,45.98,137.94,01-04-2025 07:20,31-03-2025 13:02,5.9,4.272405272
101645,2374,6066,09-05-2025,May,2025,04-02-2026 07:31,Morning,Opened,Booked,Opened & Booked,Confirmed,Auto,5.925,Normal,176,44,132,01-04-2025 07:20,31-03-2025 13:02,6.78,3.9
101646,2007,5206,12-03-2025,March,2025,04-02-2026 04:36,Night,Opened,Booked,Opened & Booked,Confirmed,Bike,7.02,Normal,105.3,26.32,78.98,01-04-2025 07:20,31-03-2025 13:02,6.25,3.6
101647,2340,5779,21-01-2025,January,2025,04-02-2026 20:52,Evening,Opened,Not Booked,Opened & Not Booked,Rider Not Found,Cab,5.925,Normal,289.45,72.36,217.09,01-04-2025 07:20,31-03-2025 13:02,7.73,4.272405272
101648,2128,7010.238166,02-04-2025,April,2025,04-02-2026 19:54,Evening,Opened,Booked,Opened & Booked,Confirmed,Bike,3.03,Normal,45.45,11.36,34.09,01-04-2025 07:20,31-03-2025 13:02,5.27,4
